"","X","X30","X50","X60","X90","X160","C..all.","RL","RM","AlleyGrvl","Alleynan","IR1","IR2","Reg","Bnk","HLS","CulDSac","BrDale","BrkSide","Edwards","IDOTRR","MeadowV","NAmes","NoRidge","NridgHt","OldTown","Sawyer","Somerst","StoneBr","Timber","Condition1Artery","Condition1Feedr","Condition1Norm","X1Fam","Duplex","Gable","Hip","CompShg","WdShngl","Exterior2ndCmentBd","Exterior2ndMetalSd","Exterior2ndVinylSd","Exterior2ndWd.Sdng","BrkFace","None","Stone","FuseA","FuseF","SBrkr","Attchd","BuiltIn","Detchd","N","Y","WD","Abnorml","Normal","Partial","LotFrontage","LotArea","OverallQual","YearBuilt","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X2ndFlrSF","BsmtFullBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","SalePrice","ExterQual","BsmtQual","BsmtCond","BsmtExposure","HeatingQC","KitchenQual","GarageQual","PoolQC","BsmtFinType1","CentralAir","Functional","GarageFinish","Fence"
"718",717,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.21044036697652,5,1973,6.98933526597456,4.53259949315326,7.07072410726028,0,0,3,0.693147180559945,5,1,2,5.41610040220442,0,0,0,11.9640074537369,1.38629436111989,1.6094379124341,1.38629436111989,2,4,4,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,1.38629436111989
"719",718,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,96,9.26321741157695,7,1993,7.06817200038804,4.93447393313069,7.17930796950403,6.99759598298193,1,3,0.693147180559945,9,1,3,5.52545293913178,5.04342511691925,5.37989735354046,0,12.7396406888127,1.6094379124341,1.6094379124341,1.38629436111989,4,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"720",719,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,69,9.2024090016499,5,1969,6.26149168432104,6.10702288774225,6.87935580446044,0,0,3,0.693147180559945,5,1,1,0,0,0,0,11.7636919653883,1.38629436111989,1.6094379124341,1.38629436111989,4,3,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"721",720,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.78935545220998,8,1985,7.04664727784876,6.38856140554563,7.46336304552002,0,1,2,0.693147180559945,5,1,2,4.74493212836325,3.36729582998647,5.45958551414416,0,12.5245300130057,1.6094379124341,1.6094379124341,1.38629436111989,4,3,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"722",721,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.39547743273214,6,2004,6.49677499018586,5.23110861685459,6.74405918631135,0,1,1,0.693147180559945,3,0,2,5.08140436498446,0,0,0,11.8706069022246,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"723",722,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,70,9.00220857828241,4,1970,5.25749537202778,6.51323011091231,6.76272950693188,0,0,3,0.693147180559945,5,0,2,0,0,0,0,11.7320690269832,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"724",723,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,9.00859131751613,4,1954,0,6.84800527457636,6.84800527457636,6.16120732169508,0,4,0.693147180559945,7,0,1,0,0,0,5.05624580534831,11.8130374648005,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"725",724,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,86,9.49454139259131,9,2007,7.11882624906208,6.14203740558736,7.43779512167193,0,1,3,0.693147180559945,8,1,3,5.79301360838414,4.17438726989564,0,0,12.676079399771,1.79175946922805,1.79175946922805,1.38629436111989,2,5,5,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"726",725,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,8.84807842116867,4,1970,5.92958914338989,5.52545293913178,6.76272950693188,0,0,3,0.693147180559945,5,0,2,4.57471097850338,0,0,0,11.6994133306336,1.38629436111989,1.38629436111989,1.38629436111989,2,3,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,1,0
"727",726,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.98488319074012,6,1988,6.69579891705849,4.29045944114839,6.78105762593618,0,1,3,0.693147180559945,5,1,2,5.68017260901707,3.80666248977032,0,0,12.3104371653488,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"728",727,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,64,8.89768231345422,7,2007,6.58617165485467,6.23244801655052,7.11720550316434,0,1,2,0.693147180559945,6,0,2,4.89034912822175,0,0,0,12.1781925834156,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"729",728,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,85,9.34801317710126,5,1958,0,7.36833968631138,7.36833968631138,0,1,4,1.09861228866811,9,0,3,0,3.25809653802148,0,0,11.6082447356423,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"730",729,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,52,8.73889570493404,4,1925,5.03043792139244,6.44413125670044,6.66057514983969,0,0,2,0.693147180559945,5,0,2,0,3.17805383034795,4.72738781871234,0,11.5424939759025,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,1,0
"731",730,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,39,8.59230066390304,8,1995,7.07411681619736,6.03068526026126,7.37525577800975,0,1,2,0.693147180559945,5,1,2,5.47227067367148,5.03043792139244,0,0,12.373707715235,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"732",731,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,73,9.16858043772795,7,2003,6.6682282484174,4.4188406077966,6.76734312526539,0,1,3,0.693147180559945,6,1,2,5.08140436498446,3.13549421592915,0,0,12.1415394577117,1.6094379124341,1.79175946922805,1.38629436111989,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"733",732,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,75,9.34180713471849,7,1998,5.53338948872752,6.80461452006262,7.05098944706805,6.77878489768518,0,3,0.693147180559945,8,1,2,5.26269018890489,4.44265125649032,0,0,12.3126868749604,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,5,0.693147180559945,2.19722457733622,3,0
"734",733,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.21044036697652,5,1961,6.38856140554563,5.6021188208797,6.76272950693188,0,1,3,0.693147180559945,6,1,1,5.11198778835654,0,0,0,11.7860089953538,1.38629436111989,1.38629436111989,1.38629436111989,2,5,3,1.38629436111989,0,4,0.693147180559945,2.19722457733622,2,1.09861228866811
"735",734,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,9.10264379652081,5,1968,0,6.85540879860993,6.85540879860993,0,0,3,0.693147180559945,6,0,1,4.99721227376411,0,0,0,11.5898957653227,1.38629436111989,1.38629436111989,1.38629436111989,2,3,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,0
"736",735,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,60,9.28739400141847,7,1914,5.96870755998537,6.19644412779452,6.78105762593618,6.7900972355139,0,2,0.693147180559945,6,2,2,0,5.8348107370626,0,0,12.0015116147394,1.38629436111989,1.6094379124341,1.38629436111989,3,2,3,1.38629436111989,0,3,0,2.19722457733622,1,0
"737",736,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,60,9.05310159554969,3,1950,0,0,0,0,0,2,1.09861228866811,6,0,2,0,0,0,0,11.4457274104068,1.38629436111989,0,0,0,4,3,1.38629436111989,0,0,0,2.19722457733622,1,0
"738",737,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,72,9.25569607369698,8,2005,0,6.79570577517351,6.79570577517351,6.80350525760834,0,3,0.693147180559945,8,1,3,0,4.76217393479776,0,0,12.3879816172226,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"739",738,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,60,9.28739400141847,5,1987,7.09090982207998,0,7.09090982207998,0,3,3,0.693147180559945,5,0,0,4.79579054559674,0,0,0,12.0951466713995,1.38629436111989,1.6094379124341,1.6094379124341,4,3,3,0,0,6,0.693147180559945,2.19722457733622,0,0
"740",739,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,65,9.13927392354232,7,2004,0,6.76272950693188,6.76272950693188,6.76272950693188,0,3,0.693147180559945,7,0,2,5.23644196282995,4.04305126783455,0,0,12.1547846142867,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"741",740,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0.693147180559945,0,0,60,9.16962253869762,5,1910,0,5.57972982598622,5.57972982598622,6.49978704065585,0,2,0.693147180559945,7,0,2,5.6021188208797,0,4.72738781871234,0,11.7905647772974,1.38629436111989,1.09861228866811,1.09861228866811,2,5,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,1.6094379124341
"742",741,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,65,8.82010864450861,6,1961,6.72503364216684,4.39444915467244,6.81673588059497,0,1,3,0.693147180559945,5,0,1,5.12989871492307,0,0,0,11.8635893788121,1.38629436111989,1.38629436111989,1.38629436111989,3,4,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,1.6094379124341
"743",742,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,65,9.04204005654448,7,2000,0,7.20785987143248,7.20785987143248,0,0,3,0.693147180559945,6,0,2,4.79579054559674,4.02535169073515,0,0,12.0951466713995,1.38629436111989,1.6094379124341,1.38629436111989,2,5,3,1.38629436111989,0,1,0.693147180559945,2.19722457733622,1,1.6094379124341
"744",743,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,70,9.46397433028839,5,1963,6.09807428216624,4.34380542185368,6.25575004175337,0,0,3,0.693147180559945,6,1,2,5.71373280550937,0,0,4.61512051684126,12.072546967175,1.38629436111989,1.6094379124341,1.38629436111989,3,5,3,1.38629436111989,0,5,0.693147180559945,1.94591014905531,2,0
"745",744,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,41,8.59341321732765,8,1993,6.59850902861452,6.40522845803084,7.19893124068817,0,1,2,0.693147180559945,5,1,2,4.57471097850338,0,4.26267987704132,0,12.1007176854125,1.6094379124341,1.6094379124341,1.38629436111989,2,4,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"746",745,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.10097183492082,8,1976,6.35610766069589,6.19031540585315,7.04141166379481,7.34018683532012,0,4,0.693147180559945,11,2,2,0,5.32300997913841,0,0,12.6108742002021,1.79175946922805,1.38629436111989,1.6094379124341,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"747",746,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,9.08205235167465,7,2000,5.70711026474888,6.48157712927643,6.8596149036542,7.15226885603254,0,4,0.693147180559945,8,1,2,5.41610040220442,4.00733318523247,0,0,12.3715913212869,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"748",747,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,65,9.36742958721896,7,1880,0,7.12367278520461,7.12367278520461,7.18614430452233,0,4,0.693147180559945,8,1,4,5.2040066870768,0,5.95842469302978,0,12.4911763969672,1.6094379124341,1.38629436111989,1.09861228866811,2,3,4,1.38629436111989,0,1,0,2.19722457733622,1,0
"749",748,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,59,9.26804308210447,7,1996,6.82437367004309,6.68710860786651,7.45066079621154,0,1,3,0.693147180559945,7,1,2,5.48479693349065,4.04305126783455,5.04342511691925,0,12.469978029555,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,3,0
"750",749,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0.693147180559945,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,50,9.03670101556506,4,1945,0,0,0,6.0913098820777,0,4,0.693147180559945,9,0,1,4.53259949315326,0,5.2257466737132,0,11.4927329616823,1.38629436111989,0,0,0,3,3,1.38629436111989,0,0,0,1.79175946922805,1,0
"751",750,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0.693147180559945,0,1,0,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,55,9.08262063037381,4,1910,0,6.3578422665081,6.3578422665081,5.85507192220243,0,3,0.693147180559945,7,0,0,0,5.08140436498446,0,0,11.4773086499677,1.38629436111989,1.38629436111989,1.09861228866811,2,4,3,0,0,1,0.693147180559945,1.94591014905531,0,0
"752",751,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0,8.95557714628151,7,2003,0,6.49375383985169,6.49375383985169,6.49375383985169,0,3,0.693147180559945,6,0,2,0,3.89182029811063,0,0,11.995357787035,1.6094379124341,1.6094379124341,1.38629436111989,2,5,4,1.38629436111989,0,1,0.693147180559945,2.19722457733622,3,0
"753",752,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,79,9.13097243659261,6,1997,7.09090982207998,5.63478960316925,7.29979736675816,0,1,3,0.693147180559945,6,0,2,5.12989871492307,3.3322045101752,0,0,12.2876572408069,1.38629436111989,1.6094379124341,1.38629436111989,4,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"754",753,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,80,9.23415455007544,8,2005,0,6.93828448401696,6.93828448401696,6.96696713861398,0,3,0.693147180559945,8,1,3,5.26269018890489,3.97029191355212,0,0,12.5263465373326,1.6094379124341,1.6094379124341,1.38629436111989,3,4,5,1.38629436111989,0,1,0.693147180559945,2.19722457733622,2,0
"755",754,0,0,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,61,8.97853441008332,6,1969,6.08677472691231,4.75359019110636,6.93439720992856,0,1,3,0.693147180559945,5,0,2,5.14749447681345,3.89182029811063,0,0,11.9576176964675,1.38629436111989,1.38629436111989,1.38629436111989,2,4,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
"756",755,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0.693147180559945,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,34,8.0805469658245,6,1999,5.94542060860658,5.85507192220243,6.59304453414244,6.59304453414244,0,3,0.693147180559945,6,0,2,0,3.2188758248682,0,0,12.0581583125382,1.38629436111989,1.6094379124341,1.38629436111989,2,4,3,1.38629436111989,0,6,0.693147180559945,2.19722457733622,1,0
"757",756,0,0,0.693147180559945,0,0,0,0.693147180559945,0,0,0.693147180559945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0,1,0,0,0,0.693147180559945,1,0,0,0,0.693147180559945,0.693147180559945,0,0.693147180559945,0,68,9.28451977015043,8,2007,3.04452243772342,6.74170069465205,6.76503897678054,6.80572255341699,0,3,0.693147180559945,7,0,2,4.97673374242057,4.66343909411207,0,0,12.2643462706242,1.6094379124341,1.6094379124341,1.38629436111989,3,5,4,1.38629436111989,0,6,0.693147180559945,2.19722457733622,2,0
