"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
"885",2345,4.11087386417331,"RL",4.33073334028633,9.08011778492621,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.17242457712485,7.17242457712485,"GasA","Ex","Y","SBrkr",7.17242457712485,6.2709884318583,0,7.51261754467451,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",0,NA,"BuiltIn",2006,"RFn",3,859,"TA","TA","Y",0,3.71357206670431,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
"886",2346,3.04452243772342,"FV",4.29045944114839,9.0642735958414,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",3.2188758248682,"Unf",0,7.18159194461187,7.19967834569117,"GasA","Ex","Y","SBrkr",7.19967834569117,0,0,7.19967834569117,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",0,NA,"Attchd",2007,"RFn",2,598,"TA","TA","Y",0,4.95582705760126,0,0,0,0,NA,NA,NA,0,11,2007,"New","Partial"
"887",2347,3.04452243772342,"FV",4.33073334028633,9.10509096125709,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.19743535409659,7.19743535409659,"GasA","Ex","Y","SBrkr",7.19743535409659,0,0,7.19743535409659,0,0,2,0,3,0.693147180559945,"Gd",6,"Typ",0,NA,"Attchd",2007,"RFn",2,575,"TA","TA","Y",0,5.35185813347607,0,0,0,0,NA,NA,NA,0,6,2007,"New","Partial"
"888",2348,4.11087386417331,"FV",4.29045944114839,9.0642735958414,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",5.86078622346587,"Unf",0,6.30444880242198,6.7990558620588,"GasA","Ex","Y","SBrkr",6.7990558620588,6.7990558620588,0,7.49164547360513,0,0,2,1,3,0.693147180559945,"Gd",8,"Typ",0,NA,"Attchd",2007,"Fin",2,590,"TA","TA","Y",5.22035582507832,4.57471097850338,0,0,0,0,NA,NA,NA,0,11,2007,"New","Partial"
"889",2349,4.11087386417331,"FV",4.40671924726425,9.25071426611446,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","2Story",5,5,2007,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","CBlock","Gd","TA",NA,"Unf",0,"Unf",0,6.5875500148248,6.5875500148248,"GasA","Ex","Y","SBrkr",6.5875500148248,6.76157276880406,0,7.37086016653672,0,0,3,0,3,0.693147180559945,"Gd",8,"Typ",0,NA,"Attchd",2007,"Unf",2,561,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2007,"New","Partial"
"890",2350,4.11087386417331,"FV",4.72738781871234,9.41066555320971,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2007,2007,"Hip","CompShg","WdShing","Wd Shng",NA,NA,"Gd","TA","PConc","Ex","TA","Av","GLQ",6.61472560020376,"Unf",0,5.35185813347607,6.8627579130514,"GasA","Ex","Y","SBrkr",6.8627579130514,6.83087423464618,0,7.53955882930103,1,0,2,1,3,0.693147180559945,"Ex",8,"Typ",1,"Gd","Attchd",2007,"Fin",3,880,"TA","TA","Y",5.12989871492307,4.85203026391962,0,0,0,0,NA,NA,NA,0,12,2007,"New","Partial"
"891",2351,3.04452243772342,"FV",4.44265125649032,9.25349564229011,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2007,2007,"Gable","CompShg","CemntBd","CmentBd","None",0,"Ex","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,7.36201055125973,7.36201055125973,"GasA","Ex","Y","SBrkr",7.36833968631138,0,0,7.36833968631138,0,0,2,0,2,0.693147180559945,"Ex",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,594,"TA","TA","Y",0,5.54907608489522,0,0,0,0,NA,NA,NA,0,5,2007,"New","Partial"
"892",2352,3.04452243772342,"FV",4.61512051684126,9.37797121336013,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.70044357339069,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.4301141385618,7.4301141385618,"GasA","Ex","Y","SBrkr",7.4301141385618,0,0,7.4301141385618,0,0,2,0,2,0.693147180559945,"Gd",5,"Typ",1,"Gd","Attchd",2006,"Fin",3,658,"TA","TA","Y",4.72738781871234,4.15888308335967,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal"
"893",2353,4.11087386417331,"FV",4.45434729625351,9.27105910701089,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",6,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.86929691313377,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,7.05531284333975,7.05531284333975,"GasA","Ex","Y","SBrkr",7.05531284333975,7.15929190479756,0,7.80139132029149,0,0,2,1,4,0.693147180559945,"Gd",9,"Min2",1,"Gd","BuiltIn",2004,"RFn",3,744,"TA","TA","Y",5.26785815906333,4.85203026391962,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
"894",2354,3.04452243772342,"RL",4.15888308335967,8.92279162396964,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.00397413672268,7.00397413672268,"GasA","Ex","Y","SBrkr",7.00397413672268,0,0,7.00397413672268,0,0,1,1,3,0.693147180559945,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,4.91998092582813,0,0,0,0,NA,NA,NA,0,6,2007,"New","Partial"
"895",2355,3.04452243772342,"RL",4.15888308335967,8.92279162396964,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","No","Unf",0,"Unf",0,7.04228617193974,7.04228617193974,"GasA","Ex","Y","SBrkr",7.04228617193974,0,0,7.04228617193974,0,0,1,1,3,0.693147180559945,"Gd",5,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,4.02535169073515,0,0,0,0,NA,NA,NA,0,10,2007,"WD","Normal"
"896",2356,3.04452243772342,"RL",4.11087386417331,9.42955621995241,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",5,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.84418708645859,"Gd","TA","PConc","Gd","TA","No","GLQ",6.59304453414244,"Unf",0,5.90263333340137,6.9985096422506,"GasA","Ex","Y","SBrkr",6.9985096422506,0,0,6.9985096422506,1,0,1,0,3,0.693147180559945,"Gd",6,"Typ",0,NA,"Detchd",2004,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
"897",2357,3.04452243772342,"RL",4.18965474202643,8.91489490890657,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",5.14166355650266,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.28756064030972,7.28756064030972,"GasA","Ex","Y","SBrkr",7.30451594646016,0,0,7.30451594646016,0,0,2,0,3,0.693147180559945,"Gd",7,"Typ",0,NA,"Attchd",2006,"RFn",2,566,"TA","TA","Y",0,3.49650756146648,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
"898",2358,4.11087386417331,"RL",NA,9.35996654593199,"Pave",NA,"IR2","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,5,1993,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",6.17586727010576,"Unf",0,5.95324333428778,6.76272950693188,"GasA","Ex","Y","SBrkr",6.82546003625531,6.80350525760834,0,7.50714107972761,0,0,2,1,3,0.693147180559945,"Gd",7,"Typ",0,NA,"Attchd",1993,"RFn",2,492,"TA","TA","Y",4.97673374242057,4.45434729625351,0,0,0,0,NA,"GdPrv",NA,0,5,2007,"WD","Normal"
"899",2359,5.08140436498446,"RL",3.93182563272433,8.98882050177807,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","2Story",6,5,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.44730586254121,6.44730586254121,"GasA","Ex","Y","SBrkr",6.44730586254121,6.45676965557216,0,7.14440718032114,0,0,1,1,2,0.693147180559945,"TA",5,"Typ",2,"TA","Attchd",1980,"RFn",1,283,"TA","TA","Y",5.83188247728352,0,0,0,0,0,NA,"MnPrv",NA,0,7,2007,"WD","Normal"
"900",2360,3.04452243772342,"RL",4.17438726989564,8.74608021735751,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","LwQ",4.93447393313069,"Rec",5.8636311755981,6.00635315960173,6.79682371827486,"GasA","TA","Y","SBrkr",6.79682371827486,0,0,6.79682371827486,1,0,1,0,2,0.693147180559945,"TA",5,"Typ",0,NA,"Detchd",1979,"Unf",1,308,"TA","TA","Y",5.26269018890489,0,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
"901",2361,3.04452243772342,"RL",4.44265125649032,8.91958692099992,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,7,1968,1968,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Rec",6.70073110954781,"Unf",0,5.43372200355424,6.94793706861497,"GasA","TA","Y","SBrkr",6.94793706861497,0,0,6.94793706861497,1,0,1,1,3,0.693147180559945,"TA",5,"Typ",0,NA,"Detchd",1991,"Fin",2,686,"TA","TA","Y",5.24174701505964,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
"902",2362,4.11087386417331,"RL",NA,9.8793485366828,"Pave",NA,"IR1","Bnk","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","2Story",7,5,1990,1990,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.60947179518496,"Gd","TA","PConc","Gd","TA","No","GLQ",6.59030104819669,"Unf",0,6.20859002609663,7.10987946307227,"GasA","Gd","Y","SBrkr",7.14834574390007,7.11720550316434,0,7.82564473221999,1,0,2,1,3,0.693147180559945,"Gd",7,"Typ",1,"TA","Attchd",1990,"RFn",2,564,"TA","TA","Y",0,4.60517018598809,0,0,5.20948615284142,0,NA,NA,NA,0,2,2007,"WD","Normal"
"903",2363,3.04452243772342,"RL",3.80666248977032,9.28284706276293,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,5,1974,1974,"Gable","CompShg","Plywood","Plywood","BrkFace",3.80666248977032,"TA","TA","CBlock","Fa","TA","Gd","ALQ",6.66949808985788,"Unf",0,5.52545293913178,6.94505106372583,"GasA","TA","Y","SBrkr",6.94505106372583,0,0,6.94505106372583,1,0,1,0,2,0.693147180559945,"TA",5,"Typ",0,NA,"Attchd",1974,"RFn",2,431,"TA","TA","Y",4.91998092582813,3.87120101090789,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
"904",2364,3.04452243772342,"RL",3.78418963391826,9.45038037095012,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",6,7,1973,2006,"Gable","CompShg","CemntBd","CmentBd","None",0,"TA","TA","CBlock","Gd","TA","Mn","ALQ",6.87626461189077,"Unf",0,4.34380542185368,6.95177216439891,"GasA","TA","Y","SBrkr",6.96224346426621,0,0,6.96224346426621,1,0,1,0,2,0.693147180559945,"Gd",5,"Typ",1,"TA","Attchd",1973,"RFn",2,542,"TA","TA","Y",6.12249280951439,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Abnorml"
"905",2365,4.79579054559674,"FV",3.8286413964891,8.38480400337049,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.74758652682932,"Unf",0,6.26909628370626,7.2291138777933,"GasA","Ex","Y","SBrkr",7.2291138777933,0,0,7.2291138777933,1,0,2,0,2,0.693147180559945,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,540,"TA","TA","Y",5.08140436498446,4.04305126783455,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
"906",2366,4.79579054559674,"FV",4.39444915467244,8.16735198705607,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",3.43398720448515,"Gd","TA","PConc","Gd","TA","No","GLQ",4.11087386417331,"Unf",0,6.98656645940643,7.04053639021596,"GasA","Ex","Y","SBrkr",7.04925484125584,0,0,7.04925484125584,1,0,2,0,2,0.693147180559945,"Gd",5,"Typ",0,NA,"Attchd",2006,"Fin",2,484,"TA","TA","Y",0,4.11087386417331,0,0,0,0,NA,NA,NA,0,2,2007,"New","Partial"
"907",2367,4.79579054559674,"FV",3.49650756146648,8.23880116587155,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",3.61091791264422,"Gd","TA","PConc","Gd","TA","No","GLQ",4.11087386417331,"Unf",0,7.28069719538474,7.32118855673948,"GasA","Ex","Y","SBrkr",7.35627987655075,0,0,7.35627987655075,1,0,2,0,2,0.693147180559945,"Gd",5,"Typ",0,NA,"Attchd",2006,"Fin",2,476,"TA","TA","Y",0,4.79579054559674,0,0,0,0,NA,NA,NA,0,2,2007,"New","Partial"
"908",2368,4.79579054559674,"FV",3.71357206670431,8.19063168090354,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","Gd","No","GLQ",6.84374994900622,"Unf",0,6.03068526026126,7.21007962817079,"GasA","Ex","Y","SBrkr",7.21007962817079,0,0,7.21007962817079,1,0,2,0,2,0.693147180559945,"Gd",5,"Typ",1,"Gd","Attchd",2006,"RFn",2,466,"TA","TA","Y",0,5.48893772615669,0,0,0,0,NA,NA,NA,0,8,2007,"New","Partial"
"909",2369,4.79579054559674,"FV",3.43398720448515,8.58129411682276,"Pave","Pave","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd",NA,NA,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.34665516317654,7.34665516317654,"GasA","Ex","Y","SBrkr",7.34665516317654,0,0,7.34665516317654,0,0,2,1,2,0.693147180559945,"Gd",5,"Typ",0,NA,"Attchd",2007,"Fin",2,528,"TA","TA","Y",0,4.63472898822964,0,0,0,0,NA,NA,NA,0,7,2007,"New","Partial"
"910",2370,5.08140436498446,"FV",3.2188758248682,7.73236922228439,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,1999,1999,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.83773044716594,"TA","TA","PConc","Gd","TA","No","GLQ",6.33859407820318,"Unf",0,5.19295685089021,6.61338421837956,"GasA","Gd","Y","SBrkr",6.63068338564237,6.61338421837956,0,7.31455283232408,1,0,2,1,3,0.693147180559945,"TA",6,"Typ",1,"TA","Detchd",1999,"Unf",2,440,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal"
"911",2371,5.08140436498446,"FV",3.2188758248682,7.65822752616135,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.37989735354046,"Gd","TA","PConc","Gd","TA","No","GLQ",6.03548143252476,"Unf",0,5.82894561761021,6.62936325343745,"GasA","Ex","Y","SBrkr",6.64639051484773,6.69084227741856,0,7.36137542897735,0,0,2,1,3,0.693147180559945,"Gd",4,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,3.49650756146648,0,0,0,0,NA,NA,NA,0,9,2007,"WD","Normal"
"912",2372,3.04452243772342,"FV",4.30406509320417,8.89863879368018,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,1999,2000,"Gable","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.20042489294496,7.20042489294496,"GasA","Ex","Y","SBrkr",7.21450441415114,0,0,7.21450441415114,0,0,2,0,3,0.693147180559945,"Gd",5,"Typ",0,NA,"Detchd",1999,"Unf",2,625,"TA","TA","Y",5.17614973257383,5.16478597392351,0,0,0,0,NA,NA,NA,0,12,2007,"COD","Normal"
"913",2373,4.11087386417331,"FV",NA,8.98857087621512,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,2003,2004,"Hip","CompShg","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",6.87212810133899,"Unf",0,4.51085950651685,6.96129604591017,"GasA","Ex","Y","SBrkr",6.9782137426307,6.88448665204278,0,7.6251071482389,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",2,"Gd","Detchd",2003,"Unf",2,552,"TA","TA","Y",0,3.89182029811063,0,0,5.19849703126583,0,NA,NA,NA,0,8,2007,"WD","Normal"
"914",2374,4.11087386417331,"FV",4.67282883446191,9.03765226415047,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Ex","TA","Mn","GLQ",6.80461452006262,"Unf",0,5.76832099579377,7.1074254741107,"GasA","Ex","Y","SBrkr",7.1074254741107,7.04141166379481,0,7.76768727718691,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",2,"TA","Attchd",1998,"RFn",2,1105,"Gd","TA","Y",4.99721227376411,0,3.61091791264422,0,4.97673374242057,0,NA,NA,NA,0,6,2007,"WD","Normal"
"915",2375,4.79579054559674,"RL",3.93182563272433,9.15556734612889,"Pave",NA,"IR2","Lvl","AllPub","FR2","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,1994,1995,"Gable","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","Gd","LwQ",6.12686918411419,"ALQ",6.94505106372583,0,7.30988148582479,"GasA","Ex","Y","SBrkr",7.30988148582479,0,0,7.30988148582479,1,0,1,1,1,0.693147180559945,"Gd",5,"Typ",1,"Gd","Attchd",1994,"Fin",2,478,"TA","TA","Y",0,3.43398720448515,0,0,5.38449506278909,0,NA,NA,NA,0,5,2007,"WD","Normal"
"916",2376,3.04452243772342,"RL",4.39444915467244,9.39274525863144,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",7,6,1980,1980,"Hip","CompShg","VinylSd","MetalSd","BrkFace",6.39859493453521,"Gd","TA","CBlock","Gd","TA","No","GLQ",7.45760928971561,"Unf",0,5.6021188208797,7.60240133566582,"GasA","Ex","Y","SBrkr",7.76768727718691,0,0,7.76768727718691,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1980,"RFn",2,546,"Gd","TA","Y",5.19849703126583,2.83321334405622,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
"917",2377,3.04452243772342,"RL",4.55387689160054,9.78577326451657,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","1Fam","1Story",8,5,1981,1981,"Hip","CompShg","BrkFace","BrkFace","None",0,"Gd","TA","CBlock","Gd","TA","Gd","ALQ",7.39817409297047,"Rec",6.72142570079064,0,7.8087293067444,"GasA","Gd","Y","SBrkr",7.82324569068552,0,0,7.82324569068552,1,0,2,0,2,0.693147180559945,"Gd",7,"Typ",2,"Gd","Attchd",1981,"RFn",2,676,"TA","TA","Y",5.58724865840025,0,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
"918",2378,3.04452243772342,"RL",4.36944785246702,9.36742958721896,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","Norm","1Fam","1Story",6,6,1968,1968,"Gable","CompShg","MetalSd","MetalSd","BrkFace",3.73766961828337,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,6.81673588059497,6.81673588059497,"GasA","Ex","Y","SBrkr",7.05012252026906,0,0,7.05012252026906,1,0,1,1,3,0.693147180559945,"TA",7,"Typ",0,NA,"Attchd",1968,"RFn",2,412,"TA","TA","Y",0,4.84418708645859,0,0,0,0,NA,NA,NA,0,9,2007,"CWD","Normal"
"919",2379,4.11087386417331,"RL",4.39444915467244,8.98732181285012,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","Norm","1Fam","2Story",6,6,1970,1970,"Gable","CompShg","VinylSd","VinylSd","BrkFace",6.26530121273771,"TA","TA","CBlock","TA","TA","No","Rec",6.82001636467413,"Unf",0,4.54329478227,6.91671502035361,"GasA","TA","Y","SBrkr",7.24708058458576,6.91671502035361,0,7.78821155784708,1,0,2,1,4,0.693147180559945,"TA",8,"Typ",1,"Po","Attchd",1970,"RFn",2,570,"TA","TA","Y",0,5.26269018890489,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
"920",2380,4.45434729625351,"RL",NA,9.07383312732152,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosN","Norm","1Fam","SFoyer",6,6,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","Av","BLQ",6.88141130364254,"Unf",0,0,6.88141130364254,"GasA","Ex","Y","SBrkr",6.98749024700099,0,0,6.98749024700099,1,0,1,0,3,0.693147180559945,"TA",6,"Typ",0,NA,"Attchd",1969,"Unf",2,480,"TA","TA","Y",5.08140436498446,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal"
"921",2381,3.04452243772342,"RL",4.87519732320115,9.36742958721896,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",5.28320372873799,"TA","TA","PConc","Gd","TA","No","ALQ",6.81454289725996,"Unf",0,5.95583736946483,7.16703787691222,"GasA","Fa","Y","SBrkr",7.16703787691222,0,0,7.16703787691222,1,0,1,1,3,0.693147180559945,"TA",6,"Typ",0,NA,"Attchd",1968,"Fin",2,528,"TA","TA","Y",0,5.27299955856375,0,0,5.30330490805908,0,NA,NA,NA,0,4,2007,"WD","Normal"
"922",2382,3.04452243772342,"RL",4.69134788222914,9.33776566023142,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,7,1972,1987,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.84932477994686,"Unf",0,6.65801104587075,7.02553831463852,"GasA","TA","Y","SBrkr",7.38461038317697,0,0,7.38461038317697,0,0,2,0,3,0.693147180559945,"Gd",8,"Typ",1,"TA","Attchd",1972,"RFn",2,515,"TA","TA","Y",5.31320597904179,0,0,0,5.54907608489522,0,NA,NA,NA,0,5,2007,"WD","Normal"
"923",2383,3.04452243772342,"RL",4.39444915467244,9.16408698745872,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",7,6,1993,1993,"Gable","CompShg","VinylSd","VinylSd","BrkFace",4.72738781871234,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,7.37462901521894,7.37462901521894,"GasA","Ex","Y","SBrkr",7.37462901521894,0,0,7.37462901521894,0,0,2,0,2,0.693147180559945,"Gd",6,"Typ",1,"TA","Attchd",1993,"RFn",2,472,"TA","TA","Y",5.25227342804663,4.39444915467244,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
"924",2384,4.11087386417331,"RL",4.36944785246702,9.2620785673806,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,6,1993,1993,"Gable","CompShg","MetalSd","MetalSd","BrkFace",5.27299955856375,"Gd","TA","PConc","Gd","TA","No","GLQ",6.7093043402583,"Unf",0,5.79909265446053,7.04664727784876,"GasA","Ex","Y","SBrkr",6.99576615630485,6.89264164117209,0,7.63819824428578,1,0,2,1,3,0.693147180559945,"Gd",8,"Typ",1,"Gd","Attchd",1993,"Unf",2,473,"TA","TA","Y",5.46383180502561,4.46590811865458,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
