,30,50,60,90,160,C (all),RL,RM,AlleyGrvl,Alleynan,IR1,IR2,Reg,Bnk,HLS,CulDSac,BrDale,BrkSide,Edwards,IDOTRR,MeadowV,NAmes,NoRidge,NridgHt,OldTown,Sawyer,Somerst,StoneBr,Timber,Condition1Artery,Condition1Feedr,Condition1Norm,1Fam,Duplex,Gable,Hip,CompShg,WdShngl,Exterior2ndCmentBd,Exterior2ndMetalSd,Exterior2ndVinylSd,Exterior2ndWd Sdng,BrkFace,None,Stone,FuseA,FuseF,SBrkr,Attchd,BuiltIn,Detchd,N,Y,WD,Abnorml,Normal,Partial,LotFrontage,LotArea,OverallQual,YearBuilt,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,ExterQual,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,GarageQual,PoolQC,BsmtFinType1,CentralAir,Functional,GarageFinish,Fence
853,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.40063009842,6,1964,6.33682573115,6.3350542515,7.02820143206,0,0,3,0.69314718056,7,1,2,5.19849703127,0.0,0.0,0.0,11.9703566411,1.38629436112,1.38629436112,1.38629436112,4,3,3,1.38629436112,0.0,3,1,2.19722457734,2,1.38629436112
854,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,102.0,9.79372848854,5,1955,5.72684774759,5.92157841964,7.47533923657,0,1,3,0.69314718056,6,1,2,0.0,6.03787091992,0.0,5.74620319054,12.0435595984,1.38629436112,1.38629436112,1.38629436112,3,3,3,1.38629436112,0.0,5,1,2.19722457734,1,0.0
855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.8389867935,5,1962,6.49223983502,5.94542060861,6.94793706861,0,1,3,0.69314718056,6,0,1,0.0,4.65396035016,0.0,0.0,11.7519502394,1.38629436112,1.38629436112,1.38629436112,2,5,3,1.38629436112,0.0,5,1,2.19722457734,1,0.0
856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.30301070682,6,1978,6.22653666929,0.0,6.84694313959,0,1,3,0.69314718056,5,0,2,0.0,0.0,3.55534806149,0.0,11.8981946685,1.38629436112,1.60943791243,1.60943791243,4,3,3,1.38629436112,0.0,6,1,2.19722457734,1,1.38629436112
857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,65.0,9.00282407655,6,1994,0.0,6.55535689181,6.55535689181,779,0,3,0.69314718056,6,1,2,0.0,3.61091791264,0.0,0.0,12.0668163253,1.38629436112,1.60943791243,1.38629436112,2,4,3,1.38629436112,0.0,1,1,2.19722457734,3,0.0
858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80.0,9.24965723435,7,1976,0.0,6.99484998583,6.99484998583,0,0,3,0.69314718056,6,1,2,0.0,0.0,0.0,0.0,11.9316423788,1.38629436112,1.60943791243,1.38629436112,2,3,3,1.38629436112,0.0,1,1,2.19722457734,2,1.38629436112
859,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.30837411225,6,1968,6.42971947804,6.07764224335,6.96129604591,1142,1,4,0.69314718056,9,1,2,0.0,4.18965474203,0.0,5.40717177146,12.4292201968,1.38629436112,1.38629436112,1.38629436112,3,3,4,1.38629436112,0.0,4,1,2.19722457734,1,0.0
860,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,55.0,8.94154547524,7,1918,0.0,6.81673588059,6.81673588059,514,0,3,0.69314718056,7,1,1,0.0,5.48479693349,0.0,0.0,12.1545214231,1.60943791243,1.38629436112,1.38629436112,2,4,4,1.38629436112,0.0,1,1,2.19722457734,1,1.60943791243
861,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,75.0,9.36099924826,5,1965,6.73578001424,5.29330482472,6.94697599214,0,1,3,0.69314718056,6,0,2,0.0,0.0,0.0,0.0,11.7867697351,1.38629436112,1.38629436112,1.38629436112,3,5,3,1.38629436112,0.0,4,1,2.19722457734,1,0.0
862,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,81.0,9.17709377818,6,1984,5.82600010738,6.55535689181,6.94793706861,0,0,3,0.69314718056,6,0,2,0.0,0.0,0.0,0.0,11.9316423788,1.38629436112,1.60943791243,1.38629436112,2,3,3,1.38629436112,0.0,6,1,2.19722457734,1,1.60943791243
863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,70.0,8.97866048964,5,1959,7.04664727785,0.0,7.04664727785,0,1,3,0.69314718056,6,0,1,0.0,0.0,0.0,0.0,11.7943454715,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,4,1,2.19722457734,1,1.60943791243
864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,72.0,9.06427359584,7,2007,0.0,7.22475340577,7.22475340577,0,0,3,0.69314718056,6,0,2,0.0,4.94875989038,0.0,0.0,12.4315375005,1.60943791243,1.79175946923,1.38629436112,2,5,4,1.38629436112,0.0,1,1,2.19722457734,3,0.0
865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.07692325854,5,1970,6.72022015514,5.16478597392,6.91075078796,0,1,3,0.69314718056,5,0,2,0.0,0.0,0.0,0.0,11.9083469712,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,4,1,2.19722457734,1,1.38629436112
866,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.0,9.27397223222,8,2006,0.0,7.40184157874,7.40184157874,0,0,3,0.69314718056,6,1,3,5.2626901889,4.39444915467,0.0,0.0,12.424810506,1.60943791243,1.60943791243,1.38629436112,3,5,4,1.38629436112,0.0,1,1,2.19722457734,2,0.0
867,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,85.0,8.84951396549,4,1961,6.83840520085,4.69134788223,6.94793706861,0,1,3,0.69314718056,5,0,2,5.12989871492,0.0,0.0,0.0,11.7675754353,1.38629436112,1.38629436112,1.38629436112,2,3,2,1.38629436112,0.0,5,1,2.19722457734,2,0.0
868,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.59987932953,5,1948,0.0,0.0,0.0,720,0,2,0.69314718056,7,1,2,4.7957905456,4.97673374242,0.0,0.0,12.037659911,1.38629436112,0.0,0.0,0,4,3,1.38629436112,0.0,0,1,2.19722457734,1,0.0
869,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,80.0,9.20422169097,7,1993,6.62140565176,5.70711026475,6.95749737088,887,1,3,0.69314718056,8,1,2,5.05624580535,4.51085950652,0.0,0.0,12.3715913213,1.60943791243,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,6,1,2.19722457734,3,1.60943791243
870,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,8.79497643169,5,1962,0.0,6.79682371827,6.79682371827,0,0,2,0.69314718056,5,0,1,0.0,0.0,0.0,0.0,11.6036889606,1.38629436112,1.38629436112,1.38629436112,2,4,3,1.38629436112,0.0,1,0,2.19722457734,1,0.0
871,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,70.0,9.07692325854,6,1998,6.22653666929,5.70378247466,6.69084227742,878,0,3,0.69314718056,7,0,2,0.0,4.35670882669,0.0,0.0,12.2085745132,1.38629436112,1.60943791243,1.38629436112,2,5,4,1.38629436112,0.0,6,1,2.19722457734,2,0.0
872,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,74.0,9.0930197294,5,1953,0.0,4.66343909411,4.66343909411,0,0,3,0.69314718056,5,0,2,5.28320372874,0.0,5.01727983681,0.0,11.6613540907,1.60943791243,1.38629436112,1.38629436112,3,4,4,1.38629436112,0.0,1,1,2.19722457734,1,1.09861228867
873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,9.40467284144,5,1949,5.92958914339,6.12686918411,6.72503364217,0,0,3,0.69314718056,6,1,1,0.0,3.36729582999,0.0,0.0,11.798111926,1.60943791243,1.38629436112,1.38629436112,2,4,3,1.38629436112,0.0,3,1,2.19722457734,1,0.0
874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,52.0,8.65189889427,5,1941,0.0,6.51767127291,6.51767127291,455,0,3,0.69314718056,5,0,1,3.295836866,0.0,0.0,0.0,11.1049722641,1.38629436112,1.38629436112,1.38629436112,2,5,3,1.38629436112,0.0,1,1,2.19722457734,1,0.0
875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,75.0,9.10509096126,8,2007,4.1743872699,7.02197642307,7.07749805357,1426,0,4,0.69314718056,11,1,2,5.34233425196,5.89989735358,0.0,0.0,12.6230643992,1.60943791243,1.60943791243,1.38629436112,3,5,5,1.38629436112,0.0,6,1,2.19722457734,3,0.0
876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,94.0,10.1380457087,4,1963,6.45204895444,6.06842558824,6.97073007814,0,1,3,0.69314718056,5,0,2,0.0,0.0,0.0,0.0,11.7924569111,1.38629436112,1.38629436112,1.38629436112,4,4,3,1.38629436112,0.0,5,1,2.19722457734,1,0.0
877,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,74.0,9.08647638475,9,2004,7.0656133636,5.68017260902,7.28824440102,762,1,4,0.69314718056,10,1,3,5.22035582508,0.0,0.0,0.0,12.7656912906,1.60943791243,1.79175946923,1.38629436112,2,5,5,1.38629436112,0.0,6,1,2.19722457734,3,0.0
878,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,88.0,9.37441309371,5,1961,6.80239476332,5.35185813348,7.01211529431,0,1,3,0.69314718056,6,0,2,5.2626901889,0.0,0.0,0.0,11.9049743095,1.38629436112,1.38629436112,1.38629436112,3,3,4,1.38629436112,0.0,5,1,1.94591014906,1,1.38629436112
879,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.85380827498,5,1978,6.4723462945,5.38907172982,6.76272950693,0,1,3,0.69314718056,6,0,1,0.0,0.0,0.0,0.0,11.8240872196,1.60943791243,1.38629436112,1.38629436112,2,5,3,1.38629436112,0.0,5,1,2.19722457734,1,1.09861228867
880,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,8.8572304942,5,2005,6.88857245957,4.70953020131,6.99484998583,0,1,2,0.69314718056,5,0,2,0.0,3.91202300543,0.0,0.0,11.9640074537,1.38629436112,1.79175946923,1.60943791243,2,4,3,1.38629436112,0.0,5,1,2.19722457734,3,0.0
881,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,44.0,9.52944843443,7,1990,6.80572255342,5.54126354516,7.05358572719,530,0,3,0.69314718056,7,1,2,5.12989871492,3.61091791264,0.0,0.0,12.1415394577,1.60943791243,1.60943791243,1.38629436112,3,5,4,1.38629436112,0.0,2,1,2.19722457734,2,0.0
882,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.17336513585,6,1992,0.0,6.69579891706,6.69579891706,785,0,3,0.69314718056,7,1,2,5.83773044717,3.7135720667,0.0,0.0,12.0895444472,1.38629436112,1.60943791243,1.38629436112,2,4,3,1.38629436112,0.0,1,1,2.19722457734,2,1.38629436112
883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,60.0,8.73311069764,4,1912,0.0,6.67959918584,6.67959918584,795,1,5,0.69314718056,10,0,1,0.0,5.24174701506,0.0,0.0,11.6826766783,1.60943791243,1.38629436112,1.09861228867,2,3,3,1.38629436112,0.0,1,0,2.19722457734,1,0.0
884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,65.0,8.87500748605,5,1967,6.070737728,6.133398043,6.79458658088,0,0,3,0.69314718056,5,0,1,0.0,0.0,0.0,0.0,11.5129354649,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,4,1,2.19722457734,2,1.09861228867
885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,8.54090971803,9,1999,7.12205988163,6.133398043,7.43779512167,0,1,2,0.69314718056,5,1,2,4.58496747867,4.18965474203,0.0,0.0,12.7035120726,1.60943791243,1.79175946923,1.38629436112,3,5,4,1.38629436112,0.0,6,1,2.19722457734,3,0.0
886,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,9.03527244389,5,1959,6.27098843186,7.0021559544,7.39449310722,0,0,4,1.09861228867,8,0,2,5.60947179518,4.00733318523,0.0,0.0,11.8844959179,1.38629436112,1.38629436112,1.38629436112,2,5,3,1.38629436112,0.0,2,1,2.19722457734,3,0.0
887,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,59.0,9.70911365722,5,1955,0.0,6.70563909486,6.70563909486,521,0,3,0.69314718056,8,0,1,4.80402104473,0.0,0.0,5.58349630878,11.8167342993,1.38629436112,1.38629436112,1.38629436112,2,3,3,1.38629436112,0.0,1,1,2.19722457734,1,0.0
888,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,95.0,9.67193373386,8,1970,5.8636311756,6.95081476844,7.70436116791,0,1,4,0.69314718056,8,1,2,4.40671924726,5.3375380797,0.0,5.4161004022,12.4987459908,1.60943791243,1.38629436112,1.60943791243,4,5,4,1.38629436112,0.0,5,1,2.19722457734,1,0.0
