Id,30,50,60,90,160,C (all),RL,RM,AlleyGrvl,Alleynan,IR1,IR2,Reg,Bnk,HLS,CulDSac,BrDale,BrkSide,Edwards,IDOTRR,MeadowV,NAmes,NoRidge,NridgHt,OldTown,Sawyer,Somerst,StoneBr,Timber,Condition1Artery,Condition1Feedr,Condition1Norm,1Fam,Duplex,Gable,Hip,CompShg,WdShngl,Exterior2ndCmentBd,Exterior2ndMetalSd,Exterior2ndVinylSd,Exterior2ndWd Sdng,BrkFace,None,Stone,FuseA,FuseF,SBrkr,Attchd,BuiltIn,Detchd,N,Y,WD,Abnorml,Normal,Partial,LotFrontage,LotArea,OverallQual,YearBuilt,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,SalePrice,ExterQual,BsmtQual,BsmtCond,BsmtExposure,HeatingQC,KitchenQual,GarageQual,PoolQC,BsmtFinType1,CentralAir,Functional,GarageFinish,Fence
634,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,64,6979,6,1980,1056,0,1056,0,2,0,2,4,0,2,264,56,0,0,144000,3,3,3,2,4,3,3,0,6,1,8,1,4
635,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,60,10896,6,1914,256,1184,1440,1440,0,8,2,14,0,0,0,110,0,0,200000,2,3,2,2,5,2,0,0,2,1,8,0,0
636,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,51,6120,2,1936,0,264,264,0,0,1,1,4,1,0,0,0,0,0,60000,2,3,2,2,2,2,0,0,1,0,4,0,0
637,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,50,6000,5,1954,0,811,811,576,0,3,2,7,0,1,0,0,0,0,93000,3,3,3,2,3,4,3,0,1,1,8,1,0
638,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,67,8777,5,1910,0,796,796,0,0,2,1,4,0,0,328,0,164,0,85000,3,2,3,2,4,3,0,0,1,1,8,0,3
639,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,53,3982,8,2006,1154,366,1520,0,1,1,1,7,1,3,312,0,0,0,264561,4,4,4,3,5,5,3,0,6,1,8,3,0
640,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,62,12677,8,2003,1218,300,1518,0,0,1,1,6,1,2,185,140,0,0,274000,5,5,3,4,5,5,3,0,6,1,8,2,0
641,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,7050,7,2001,738,319,1057,872,1,3,1,7,1,2,0,235,0,0,226000,4,4,3,2,5,4,3,0,6,1,8,3,0
642,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,75,13860,8,1972,1410,542,1952,704,1,4,1,9,3,2,269,111,0,0,345000,4,4,3,4,4,5,3,0,6,1,8,3,3
643,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,80,10793,5,1969,493,0,780,840,0,4,1,7,0,2,208,0,0,0,152000,3,3,3,2,5,3,3,0,3,1,7,3,2
644,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,85,9187,9,2009,1121,645,1766,0,1,2,1,7,1,3,195,130,0,0,370878,5,5,3,3,5,5,3,0,6,1,8,3,0
645,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,10530,6,1971,282,664,981,0,1,3,1,5,0,2,0,312,40,0,143250,3,3,3,2,3,3,3,0,5,1,8,1,0
646,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,7200,5,1950,0,0,0,0,0,3,1,7,0,2,0,27,0,0,98300,3,0,0,0,4,3,3,0,0,1,7,1,0
647,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,85,10452,6,1953,500,594,1094,0,0,3,1,5,2,2,0,0,0,287,155000,3,3,3,3,5,3,3,0,3,1,8,2,0
648,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,70,7700,6,1966,0,756,756,788,0,4,1,7,1,2,0,124,216,0,155000,3,3,3,2,3,3,3,0,1,1,8,1,0
649,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,21,1936,4,1970,131,0,630,0,1,1,1,3,0,0,0,0,0,0,84500,3,4,3,3,4,3,0,0,4,1,8,0,3
650,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,65,8125,7,2007,0,813,813,843,0,3,1,7,0,2,0,0,0,0,205950,4,4,3,2,5,4,3,0,1,1,8,2,0
651,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,60,9084,4,1940,0,755,755,755,1,4,1,7,1,1,120,0,0,0,108000,3,3,3,3,3,3,2,0,1,1,8,1,3
652,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,70,8750,7,1996,0,880,880,807,0,2,1,7,1,2,0,120,0,0,191000,4,4,3,2,5,4,3,0,1,1,8,2,0
653,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,60,10320,6,1906,0,756,756,713,0,3,1,7,0,1,57,0,239,0,135000,3,3,3,2,5,3,3,0,1,1,8,1,3
654,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,91,10437,8,1995,1696,413,2109,0,1,2,1,7,1,3,236,46,0,0,350000,4,4,3,4,5,4,3,0,6,1,8,3,0
655,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,21,1680,6,1971,0,525,525,567,0,3,1,6,0,1,0,0,0,0,88000,3,3,3,2,3,3,3,0,1,1,8,1,0
656,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,72,10007,5,1959,806,247,1053,0,1,3,1,5,0,1,0,0,0,0,145500,4,3,3,2,5,4,3,0,5,1,8,2,3
657,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,60,7200,7,1931,0,776,776,651,0,3,1,6,1,1,0,0,112,0,149000,3,4,3,2,3,3,3,0,1,1,8,2,3
658,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,78,17503,6,1948,0,912,912,546,0,3,1,6,1,1,192,0,0,0,97500,3,3,3,2,3,3,3,0,1,1,8,1,0
659,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,75,9937,5,1964,637,849,1486,0,1,3,1,7,0,2,0,0,0,0,167000,3,3,3,2,5,3,3,0,4,1,8,3,3
660,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,12384,7,1976,0,793,793,793,0,3,1,7,1,2,0,113,252,0,197900,3,4,3,2,3,3,3,0,1,1,8,2,0
661,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,52,46589,8,1994,1361,88,1629,762,1,4,1,8,1,3,517,76,0,0,402000,4,4,4,2,5,4,3,0,6,1,8,2,0
662,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,120,13560,6,1968,0,1392,1392,0,1,2,1,5,2,2,0,0,240,0,110000,3,2,2,2,4,3,3,0,1,1,3,2,0
663,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,90,10012,4,1972,920,38,1138,0,1,3,1,6,0,2,0,0,180,0,137500,3,4,3,3,3,3,3,0,4,1,8,2,3
664,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,49,20896,8,2005,1721,356,2077,0,1,1,1,8,1,3,192,267,0,0,423000,4,5,3,3,5,5,3,0,6,1,8,3,0
665,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,106,11194,8,2000,0,1406,1406,482,0,3,1,7,1,2,188,124,0,0,230500,4,4,3,2,5,4,3,0,1,1,8,2,0
666,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,18450,6,1965,187,111,1021,915,0,3,1,7,1,2,0,265,0,0,129000,3,4,3,2,3,3,3,0,2,1,2,1,0
667,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,65,8125,6,1994,1138,270,1408,0,1,3,1,7,1,2,224,42,0,0,193500,3,4,3,2,5,4,3,0,6,1,8,2,0
668,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,14175,5,1956,988,200,1188,0,1,3,1,6,1,2,304,0,0,0,168000,3,3,3,2,4,3,3,0,3,1,6,1,0
669,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,80,11600,4,1922,0,700,700,0,0,2,1,5,1,1,0,0,67,0,137500,3,2,3,2,5,2,3,0,1,1,8,1,0
670,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,64,8633,6,2005,193,545,738,738,1,3,1,7,0,2,100,35,0,0,173500,4,4,3,2,5,4,3,0,6,1,8,3,0
671,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,54,6629,6,1925,551,121,672,672,1,3,1,6,0,1,147,0,0,0,103600,3,3,3,2,3,3,3,0,4,0,8,1,0
672,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,11250,6,1977,767,441,1208,0,1,3,1,6,1,2,198,42,0,0,165000,4,4,3,2,3,3,3,0,5,1,8,2,0
673,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,110,14442,6,1957,1186,291,1477,0,1,3,1,7,2,2,0,87,0,200,257500,3,3,3,2,5,4,3,0,6,1,8,3,0
674,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,80,9200,6,1965,892,244,1136,0,1,3,1,5,1,1,426,0,0,0,140000,3,3,3,2,3,3,3,0,3,1,8,2,0
675,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,24,2289,6,1978,311,544,855,586,0,3,1,7,1,2,28,0,0,0,148500,3,3,3,2,3,3,3,0,5,1,8,1,0
676,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,60,9600,4,1900,0,1095,1095,679,1,4,2,8,0,3,0,0,90,0,87000,3,3,2,2,2,3,2,0,1,0,6,1,0
677,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,52,9022,5,1924,0,768,768,0,0,2,1,5,0,1,316,0,120,0,109500,4,3,3,2,5,4,2,0,1,1,8,1,0
678,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,80,11844,8,2008,0,2046,2046,0,0,3,1,7,1,3,322,82,0,0,372500,4,5,3,3,5,4,3,0,1,1,8,3,0
679,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,9945,5,1961,827,161,988,0,1,3,1,5,0,2,0,0,0,0,128500,3,3,3,2,3,3,3,0,3,1,8,1,0
680,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,50,8012,6,1980,543,261,923,0,0,2,1,5,1,1,80,0,0,0,143000,3,4,3,2,3,3,3,0,4,1,8,2,0
681,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,55,4500,5,1932,182,611,793,672,0,3,1,6,0,1,0,0,56,0,159434,3,3,3,2,5,3,3,0,3,1,8,1,0
682,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,2887,6,1996,1003,288,1291,0,1,2,1,6,1,2,307,0,0,0,173000,3,4,3,3,5,4,3,0,6,1,8,1,0
683,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,90,11248,9,2002,1059,567,1626,0,1,3,1,7,1,3,257,45,0,0,285000,4,4,3,3,5,4,3,0,6,1,8,3,0
684,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,58,16770,7,1998,0,1195,1195,644,0,4,1,7,0,2,0,81,0,0,221000,4,4,3,2,4,3,3,0,1,1,8,3,0
685,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,5062,7,1984,828,180,1190,900,1,3,1,6,1,2,219,0,0,0,207500,4,4,3,3,4,4,3,0,6,1,7,3,0
686,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,84,10207,7,2007,0,874,874,887,0,3,1,7,0,2,144,105,0,0,227875,4,4,3,2,5,4,3,0,1,1,8,3,0
687,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,5105,7,2004,239,312,551,551,0,2,1,4,0,2,0,60,0,0,148800,4,4,3,2,5,4,3,0,6,1,8,1,0
688,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,60,8089,8,2007,945,474,1419,0,1,2,1,7,1,2,140,0,0,0,392000,4,4,3,3,5,4,3,0,6,1,8,2,0
689,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,61,7577,6,2005,20,1342,1362,0,0,2,1,6,1,2,192,28,0,0,194700,4,4,3,3,5,4,3,0,5,1,8,2,0
690,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,4426,6,2004,697,151,848,0,1,1,1,3,1,2,149,0,0,0,141000,4,4,3,4,5,4,3,0,6,1,8,2,0
691,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,104,21535,10,1994,1455,989,2444,1872,0,4,1,10,2,3,382,50,0,0,755000,5,5,3,4,5,5,3,0,6,1,8,3,0
692,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,42,26178,7,1989,965,245,1210,1281,1,4,1,9,2,2,320,27,0,0,335000,4,4,3,4,5,4,3,0,6,1,8,2,0
693,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,60,5400,5,1921,0,1073,1073,0,0,2,1,4,0,1,0,0,112,0,108480,3,3,3,2,5,3,3,0,1,1,8,1,0
694,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,51,6120,5,1936,0,927,927,472,0,3,1,5,0,2,112,0,0,0,141500,3,3,3,2,3,3,3,0,1,1,8,1,3
695,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,54,13811,6,1987,980,92,1112,0,1,2,1,5,1,2,125,0,0,0,176000,3,4,4,2,4,4,3,0,6,1,8,1,0
696,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,50,6000,5,1921,616,0,616,0,0,2,1,4,0,1,0,0,129,0,89000,3,3,3,2,4,3,3,0,2,1,8,1,0
697,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,57,6420,5,1952,210,219,980,0,0,2,1,6,0,1,0,0,0,0,123500,3,5,4,3,2,3,3,0,2,1,8,1,0
698,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,65,8450,5,1965,553,224,894,0,1,3,1,5,1,1,416,144,0,0,138500,3,3,3,2,5,3,3,0,6,1,8,1,3
699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,59,4282,7,2004,16,1375,1391,0,0,2,1,5,0,2,156,158,0,0,196000,4,4,3,3,5,4,3,0,6,1,8,2,0
700,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,85,14331,8,2002,1274,526,1800,0,1,3,1,7,1,3,270,78,0,0,312500,4,5,3,4,5,4,3,0,6,1,8,3,0
701,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,80,9600,7,1969,0,1164,1164,0,0,3,1,6,0,2,0,0,0,0,140000,3,3,3,2,3,3,3,0,1,1,8,1,0
702,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,82,12438,8,2006,0,1234,1234,1312,0,4,1,10,1,3,324,100,0,0,361919,5,5,4,2,5,5,3,0,1,1,8,3,0
703,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,76,7630,5,1900,0,360,360,780,0,4,2,8,1,2,344,0,40,0,140000,3,4,3,2,4,4,3,0,1,1,8,1,3
704,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,70,8400,7,2004,712,761,1473,0,1,3,1,7,0,2,0,35,0,0,213000,4,4,3,3,5,4,3,0,6,1,8,2,0
705,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,70,5600,4,1930,0,0,0,720,0,3,2,7,0,0,0,0,0,0,55000,2,0,0,0,2,2,0,0,0,0,5,0,0
706,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,115149,7,1971,1219,424,1643,0,1,2,1,5,2,2,380,48,0,0,302000,3,4,3,4,3,4,3,0,6,1,8,1,0
